municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-20 21:20:00.0;0,40;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-20 21:30:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-20 21:40:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-20 21:50:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-20 22:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-20 23:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 00:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 01:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 02:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 03:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 04:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 05:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 06:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 07:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 08:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 09:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 10:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 11:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 12:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 13:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 14:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 15:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 16:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 17:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 18:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 18:10:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 18:20:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 18:30:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 19:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 19:10:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 19:20:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 20:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 21:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 22:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-21 23:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 00:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 01:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 02:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 03:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 04:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 05:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 06:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 07:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 08:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 09:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 10:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 11:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 12:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 13:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 14:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 15:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 16:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 17:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 18:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 19:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 20:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 21:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 22:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-22 23:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 00:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 01:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 02:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 03:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 04:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 05:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 06:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 07:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 08:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 09:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 10:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 11:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 12:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 13:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 14:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 15:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 16:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 17:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 18:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 19:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 20:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 21:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 22:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-23 23:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 00:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 01:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 02:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 03:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 04:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 05:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 06:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 07:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 08:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 09:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 10:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 11:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 12:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 13:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 14:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 15:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 16:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 17:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 18:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 19:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 20:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 21:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 22:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-24 23:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 00:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 00:10:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 00:20:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 00:30:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 00:40:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 00:50:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 01:00:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 01:10:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 01:20:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 01:30:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 01:40:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 02:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 02:10:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 02:20:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 02:30:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 02:40:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 02:50:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 03:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 03:10:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 03:20:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 03:30:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 03:40:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 03:50:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 04:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 04:10:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 04:20:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 04:30:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 04:40:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 05:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 06:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 07:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 08:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 09:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 10:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 10:10:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 10:20:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 10:30:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 10:40:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 10:50:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 11:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 11:10:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 11:20:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 11:30:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 12:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 13:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 14:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 15:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 16:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 16:10:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 16:20:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 16:30:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 16:40:00.0;2,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 16:50:00.0;1,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 17:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 18:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 19:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 20:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 21:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 22:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-25 23:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 00:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 01:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 02:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 03:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 04:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 05:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 06:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 07:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 08:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 09:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 10:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 11:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 12:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 13:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 13:10:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 13:20:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 13:30:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 13:40:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 13:50:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 14:00:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 14:10:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 15:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 16:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 17:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 18:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 18:10:00.0;6,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 18:20:00.0;2,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 18:30:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 18:40:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 18:50:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 19:00:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 19:10:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 20:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 21:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 22:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 23:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 23:10:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 23:20:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 23:30:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 23:40:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-26 23:50:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 00:00:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 00:10:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 01:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 01:10:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 01:20:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 01:30:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 01:40:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 01:50:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 02:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 02:10:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 02:20:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 02:30:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 03:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 03:10:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 03:20:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 03:30:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 03:40:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 04:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 05:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 06:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 07:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 08:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 09:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 09:10:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 09:20:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 09:30:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 09:40:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 09:50:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 10:00:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 10:10:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 10:20:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 10:30:00.0;0,40;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 10:40:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 10:50:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 11:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 12:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 12:10:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 12:20:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 12:30:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 12:40:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 13:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 14:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 15:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 15:10:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 15:20:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 15:30:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 15:40:00.0;0,20;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 15:50:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 16:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 17:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 18:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 19:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 20:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 21:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 22:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-27 23:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-28 00:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-28 01:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-28 02:00:00.0;0,00;
CURITIBA;410690205A;PR;Boa Vista;-49,245;-25,379;2016-10-28 03:00:00.0;0,00;
